user_id,group,platform,user_tenure_days,games_watched_30d,favorite_team_playing,clicked,session_duration_sec,engagement_tier
9281,treatment,Android,55,5,False,0,257,Mid (4-7)
9282,treatment,iOS,357,6,True,0,283,Mid (4-7)
9283,control,Android,2,7,True,0,222,Mid (4-7)
9284,treatment,Android,36,2,False,0,194,Low (0-3)
9285,treatment,Android,169,5,False,0,111,Mid (4-7)
9286,treatment,Android,305,9,True,0,87,High (8+)
9287,treatment,iOS,79,4,False,0,92,Mid (4-7)
9288,control,Android,190,1,False,0,118,Low (0-3)
9289,control,Android,146,7,True,1,350,Mid (4-7)
9290,treatment,Android,12,8,True,1,387,High (8+)
9291,treatment,Android,174,8,False,0,262,High (8+)
9292,treatment,Android,302,4,True,0,181,Mid (4-7)
9293,treatment,Android,879,4,False,1,289,Mid (4-7)
9294,treatment,Android,5,10,True,0,273,High (8+)
9295,treatment,iOS,194,6,False,0,257,Mid (4-7)
9296,treatment,iOS,96,8,True,0,236,High (8+)
9297,treatment,iOS,1,6,False,1,422,Mid (4-7)
9298,treatment,iOS,171,6,False,0,216,Mid (4-7)
9299,control,Android,23,9,True,1,566,High (8+)
9300,control,Android,85,5,False,0,140,Mid (4-7)
9301,control,Android,54,5,False,0,144,Mid (4-7)
9302,treatment,Android,80,3,True,0,73,Low (0-3)
9303,treatment,iOS,122,4,False,0,171,Mid (4-7)
9304,treatment,Android,80,9,False,1,617,High (8+)
9305,control,iOS,144,6,True,0,126,Mid (4-7)
9306,control,iOS,49,3,True,0,166,Low (0-3)
9307,treatment,iOS,181,5,True,1,342,Mid (4-7)
9308,control,Android,346,4,False,0,104,Mid (4-7)
9309,control,iOS,45,8,True,0,213,High (8+)
9310,control,Android,127,8,False,0,237,High (8+)
9311,control,iOS,188,3,True,0,228,Low (0-3)
9312,treatment,iOS,149,6,True,0,179,Mid (4-7)
9313,control,iOS,81,7,False,0,122,Mid (4-7)
9314,treatment,iOS,185,4,False,0,158,Mid (4-7)
9315,control,Android,5,5,False,0,228,Mid (4-7)
9316,treatment,iOS,83,9,False,1,324,High (8+)
9317,control,Android,136,6,False,1,462,Mid (4-7)
9318,treatment,Android,3,4,False,0,187,Mid (4-7)
9319,treatment,Android,127,4,True,0,178,Mid (4-7)
9320,control,iOS,191,10,False,0,159,High (8+)
9321,treatment,Android,256,7,False,1,299,Mid (4-7)
9322,treatment,iOS,21,5,False,0,129,Mid (4-7)
9323,control,iOS,839,5,False,0,237,Mid (4-7)
9324,control,iOS,167,8,False,0,194,High (8+)
9325,treatment,Android,81,4,False,1,495,Mid (4-7)
9326,treatment,iOS,51,1,False,0,97,Low (0-3)
9327,control,iOS,153,3,True,1,511,Low (0-3)
9328,control,iOS,384,5,False,0,285,Mid (4-7)
9329,treatment,iOS,132,7,False,0,140,Mid (4-7)
9330,treatment,iOS,194,11,False,0,243,High (8+)
9331,treatment,Android,79,6,True,0,188,Mid (4-7)
9332,control,iOS,88,8,False,0,244,High (8+)
9333,treatment,Android,60,8,True,0,150,High (8+)
9334,control,Android,220,4,True,1,494,Mid (4-7)
9335,control,Android,80,5,False,1,389,Mid (4-7)
9336,treatment,iOS,38,6,True,1,434,Mid (4-7)
9337,treatment,Android,82,5,True,0,230,Mid (4-7)
9338,control,iOS,346,8,False,0,248,High (8+)
9339,control,iOS,241,6,False,0,257,Mid (4-7)
9340,treatment,Android,73,5,False,0,102,Mid (4-7)
9341,treatment,Android,427,6,True,0,192,Mid (4-7)
9342,treatment,Android,14,6,False,0,314,Mid (4-7)
9343,treatment,Android,9,4,False,1,289,Mid (4-7)
9344,control,iOS,24,6,False,0,62,Mid (4-7)
9345,treatment,Android,22,6,False,1,492,Mid (4-7)
9346,treatment,iOS,16,6,False,1,547,Mid (4-7)
9347,treatment,iOS,194,3,False,0,263,Low (0-3)
9348,treatment,Android,165,2,False,0,143,Low (0-3)
9349,treatment,Android,187,13,False,0,100,High (8+)
9350,control,iOS,209,4,False,0,250,Mid (4-7)
9351,control,iOS,254,7,False,0,174,Mid (4-7)
9352,treatment,iOS,41,5,False,0,166,Mid (4-7)
9353,control,iOS,175,3,True,0,127,Low (0-3)
9354,control,Android,156,7,False,1,542,Mid (4-7)
9355,treatment,Android,517,4,True,0,141,Mid (4-7)
9356,treatment,Android,47,7,False,1,528,Mid (4-7)
9357,control,Android,10,6,True,0,136,Mid (4-7)
9358,treatment,iOS,190,3,False,0,138,Low (0-3)
9359,treatment,iOS,242,3,False,0,79,Low (0-3)
9360,treatment,iOS,59,2,False,0,166,Low (0-3)
9361,treatment,Android,152,5,True,0,113,Mid (4-7)
9362,control,Android,11,4,False,1,265,Mid (4-7)
9363,control,Android,579,3,True,1,367,Low (0-3)
9364,control,iOS,20,6,False,0,215,Mid (4-7)
9365,treatment,iOS,12,4,False,1,387,Mid (4-7)
9366,treatment,Android,8,8,False,0,236,High (8+)
9367,treatment,iOS,100,3,True,0,281,Low (0-3)
9368,treatment,Android,18,6,False,0,210,Mid (4-7)
9369,treatment,iOS,245,3,False,1,395,Low (0-3)
9370,treatment,iOS,412,9,False,0,205,High (8+)
9371,control,Android,54,8,False,0,177,High (8+)
9372,control,iOS,178,9,False,0,149,High (8+)
9373,treatment,Android,7,5,True,0,222,Mid (4-7)
9374,control,Android,87,6,True,0,101,Mid (4-7)
9375,control,iOS,62,9,True,1,377,High (8+)
9376,treatment,Android,46,4,False,1,276,Mid (4-7)
9377,control,iOS,186,9,True,0,209,High (8+)
9378,treatment,iOS,25,5,False,1,357,Mid (4-7)
9379,control,Android,354,4,False,0,160,Mid (4-7)
9380,control,iOS,196,4,True,0,233,Mid (4-7)
9381,control,iOS,223,5,False,0,156,Mid (4-7)
9382,treatment,Android,492,4,False,0,220,Mid (4-7)
9383,control,iOS,513,9,False,0,94,High (8+)
9384,treatment,Android,144,6,False,0,60,Mid (4-7)
9385,treatment,Android,123,6,True,0,181,Mid (4-7)
9386,treatment,iOS,73,5,True,0,49,Mid (4-7)
9387,control,iOS,226,9,False,1,469,High (8+)
9388,control,iOS,139,8,True,0,134,High (8+)
9389,treatment,iOS,486,4,False,1,363,Mid (4-7)
9390,treatment,Android,49,4,True,0,255,Mid (4-7)
9391,treatment,Android,66,6,False,0,182,Mid (4-7)
9392,control,iOS,68,3,True,0,129,Low (0-3)
9393,treatment,Android,295,7,True,0,138,Mid (4-7)
9394,control,Android,18,7,False,0,196,Mid (4-7)
9395,control,iOS,109,8,False,0,127,High (8+)
9396,control,Android,100,6,False,0,170,Mid (4-7)
9397,control,Android,13,8,True,0,183,High (8+)
9398,control,iOS,95,4,True,0,156,Mid (4-7)
9399,control,iOS,129,4,True,0,57,Mid (4-7)
9400,treatment,Android,12,8,True,0,196,High (8+)
9401,control,iOS,128,7,True,0,213,Mid (4-7)
9402,treatment,iOS,576,7,True,0,124,Mid (4-7)
9403,control,Android,694,4,False,0,199,Mid (4-7)
9404,control,Android,136,4,True,1,326,Mid (4-7)
9405,control,iOS,130,5,False,0,75,Mid (4-7)
9406,control,iOS,60,3,False,1,359,Low (0-3)
9407,treatment,iOS,1052,5,True,0,72,Mid (4-7)
9408,control,iOS,57,7,False,0,191,Mid (4-7)
9409,treatment,iOS,108,5,False,0,224,Mid (4-7)
9410,control,iOS,0,5,False,0,349,Mid (4-7)
9411,treatment,iOS,77,8,False,1,416,High (8+)
9412,treatment,iOS,13,5,False,0,252,Mid (4-7)
9413,control,iOS,245,5,True,0,74,Mid (4-7)
9414,control,iOS,148,4,False,0,197,Mid (4-7)
9415,control,iOS,152,3,True,0,208,Low (0-3)
9416,treatment,iOS,60,8,True,0,149,High (8+)
9417,control,Android,303,4,False,0,91,Mid (4-7)
9418,treatment,iOS,0,5,False,0,206,Mid (4-7)
9419,treatment,Android,73,9,False,1,256,High (8+)
9420,treatment,Android,193,8,False,0,159,High (8+)
9421,treatment,iOS,429,8,False,0,212,High (8+)
9422,treatment,Android,48,5,False,0,199,Mid (4-7)
9423,control,iOS,140,7,True,0,196,Mid (4-7)
9424,treatment,iOS,138,4,False,0,167,Mid (4-7)
9425,treatment,iOS,373,6,True,0,135,Mid (4-7)
9426,control,iOS,9,9,True,0,149,High (8+)
9427,treatment,iOS,99,9,True,0,19,High (8+)
9428,control,iOS,36,6,False,0,112,Mid (4-7)
9429,treatment,Android,3,7,True,1,404,Mid (4-7)
9430,treatment,Android,28,5,False,0,175,Mid (4-7)
9431,control,iOS,674,3,True,0,252,Low (0-3)
9432,treatment,iOS,43,6,True,0,157,Mid (4-7)
9433,control,iOS,492,4,False,1,531,Mid (4-7)
9434,control,iOS,41,3,False,1,439,Low (0-3)
9435,control,Android,482,6,False,1,555,Mid (4-7)
9436,treatment,iOS,191,1,False,0,233,Low (0-3)
9437,control,iOS,21,8,False,0,210,High (8+)
9438,control,Android,156,5,False,0,261,Mid (4-7)
9439,treatment,Android,69,6,False,0,257,Mid (4-7)
9440,control,iOS,86,4,True,0,167,Mid (4-7)
9441,control,iOS,104,4,False,0,170,Mid (4-7)
9442,control,iOS,98,5,False,0,207,Mid (4-7)
9443,control,iOS,196,9,False,0,278,High (8+)
9444,control,iOS,263,5,True,0,213,Mid (4-7)
9445,control,iOS,71,6,False,0,274,Mid (4-7)
9446,treatment,Android,464,4,False,0,202,Mid (4-7)
9447,treatment,iOS,501,8,True,0,139,High (8+)
9448,control,iOS,7,7,False,0,96,Mid (4-7)
9449,control,iOS,2,6,False,0,218,Mid (4-7)
9450,control,iOS,99,7,True,1,437,Mid (4-7)
9451,treatment,Android,160,5,False,0,224,Mid (4-7)
9452,control,iOS,58,5,False,0,192,Mid (4-7)
9453,control,iOS,54,2,True,0,153,Low (0-3)
9454,treatment,iOS,204,6,False,0,123,Mid (4-7)
9455,control,iOS,165,4,False,0,151,Mid (4-7)
9456,control,iOS,32,6,True,1,279,Mid (4-7)
9457,treatment,iOS,388,5,False,0,123,Mid (4-7)
9458,treatment,iOS,205,9,False,0,26,High (8+)
9459,control,iOS,81,6,False,0,44,Mid (4-7)
9460,treatment,iOS,207,7,True,0,188,Mid (4-7)
9461,control,Android,21,4,True,0,301,Mid (4-7)
9462,treatment,Android,113,3,False,0,194,Low (0-3)
9463,control,Android,33,8,False,0,191,High (8+)
9464,treatment,Android,7,6,True,0,250,Mid (4-7)
9465,treatment,iOS,74,5,True,0,190,Mid (4-7)
9466,treatment,Android,29,10,False,0,188,High (8+)
9467,treatment,iOS,180,5,False,0,97,Mid (4-7)
9468,treatment,iOS,201,7,False,0,178,Mid (4-7)
9469,control,iOS,28,8,True,0,144,High (8+)
9470,control,iOS,4,8,False,0,171,High (8+)
9471,treatment,Android,283,4,True,0,148,Mid (4-7)
9472,treatment,iOS,0,8,False,1,346,High (8+)
9473,control,iOS,75,7,True,1,121,Mid (4-7)
9474,treatment,iOS,122,4,True,0,189,Mid (4-7)
9475,treatment,iOS,307,6,False,0,122,Mid (4-7)
9476,treatment,iOS,328,9,False,0,163,High (8+)
9477,treatment,iOS,232,6,False,0,173,Mid (4-7)
9478,control,iOS,51,9,True,0,188,High (8+)
9479,control,Android,229,1,False,0,249,Low (0-3)
9480,control,iOS,50,7,False,0,242,Mid (4-7)
9481,control,iOS,43,5,True,0,245,Mid (4-7)
9482,treatment,Android,142,12,False,0,224,High (8+)
9483,treatment,Android,204,6,False,0,348,Mid (4-7)
9484,treatment,iOS,9,7,True,0,189,Mid (4-7)
9485,treatment,iOS,11,10,True,1,601,High (8+)
9486,control,Android,275,8,True,0,289,High (8+)
9487,control,iOS,353,6,False,0,189,Mid (4-7)
9488,control,iOS,166,8,True,0,282,High (8+)
9489,control,iOS,100,4,False,0,170,Mid (4-7)
9490,treatment,Android,335,4,False,0,275,Mid (4-7)
9491,control,Android,234,9,False,0,325,High (8+)
9492,control,Android,155,10,True,0,94,High (8+)
9493,control,iOS,69,7,False,0,128,Mid (4-7)
9494,treatment,iOS,39,9,False,0,226,High (8+)
9495,control,iOS,97,7,False,0,238,Mid (4-7)
9496,control,Android,60,5,True,0,188,Mid (4-7)
9497,control,Android,74,5,False,0,191,Mid (4-7)
9498,treatment,iOS,130,9,False,1,512,High (8+)
9499,control,Android,33,11,False,1,612,High (8+)
9500,treatment,iOS,295,10,True,0,254,High (8+)
9501,treatment,iOS,28,7,True,0,221,Mid (4-7)
9502,treatment,Android,118,8,False,0,98,High (8+)
9503,treatment,iOS,246,8,False,0,194,High (8+)
9504,control,iOS,119,4,False,1,355,Mid (4-7)
9505,control,iOS,80,6,False,1,514,Mid (4-7)
9506,control,Android,115,4,False,1,515,Mid (4-7)
9507,treatment,Android,339,5,True,0,146,Mid (4-7)
9508,control,Android,836,4,False,1,554,Mid (4-7)
9509,control,Android,179,10,False,0,189,High (8+)
9510,treatment,iOS,283,8,True,0,176,High (8+)
9511,treatment,iOS,2,3,False,1,422,Low (0-3)
9512,control,Android,382,10,True,0,188,High (8+)
9513,treatment,iOS,554,8,False,0,124,High (8+)
9514,treatment,Android,154,6,True,1,189,Mid (4-7)
9515,control,Android,252,5,False,0,212,Mid (4-7)
9516,control,Android,129,10,False,0,131,High (8+)
9517,treatment,iOS,60,8,False,0,233,High (8+)
9518,treatment,iOS,344,5,False,0,135,Mid (4-7)
9519,control,Android,163,2,False,0,192,Low (0-3)
9520,control,Android,155,10,False,1,457,High (8+)
9521,treatment,Android,193,7,True,0,178,Mid (4-7)
9522,treatment,iOS,348,3,False,0,148,Low (0-3)
9523,treatment,iOS,236,9,True,0,180,High (8+)
9524,control,Android,42,8,False,0,223,High (8+)
9525,control,Android,113,9,False,0,203,High (8+)
9526,treatment,Android,706,8,True,0,153,High (8+)
9527,control,iOS,145,4,True,0,156,Mid (4-7)
9528,treatment,Android,501,4,True,1,427,Mid (4-7)
9529,treatment,iOS,302,6,True,0,232,Mid (4-7)
9530,control,Android,197,11,False,0,201,High (8+)
9531,treatment,iOS,77,4,False,0,168,Mid (4-7)
9532,control,iOS,65,7,True,1,401,Mid (4-7)
9533,treatment,Android,185,6,False,0,99,Mid (4-7)
9534,control,iOS,101,4,False,1,470,Mid (4-7)
9535,control,iOS,288,4,True,0,161,Mid (4-7)
9536,treatment,iOS,257,3,True,1,495,Low (0-3)
9537,treatment,Android,67,10,False,0,259,High (8+)
9538,control,iOS,218,1,False,0,153,Low (0-3)
9539,treatment,iOS,122,7,False,0,198,Mid (4-7)
9540,control,Android,70,6,False,1,585,Mid (4-7)
9541,control,iOS,95,10,True,0,163,High (8+)
9542,control,iOS,406,4,False,0,210,Mid (4-7)
9543,control,iOS,80,4,True,0,203,Mid (4-7)
9544,control,Android,60,6,False,0,121,Mid (4-7)
9545,control,iOS,78,5,True,1,404,Mid (4-7)
9546,control,Android,43,6,False,0,220,Mid (4-7)
9547,control,iOS,141,9,False,0,209,High (8+)
9548,control,Android,28,3,False,0,169,Low (0-3)
9549,treatment,Android,306,17,False,0,123,High (8+)
9550,control,iOS,46,9,True,1,480,High (8+)
9551,treatment,iOS,164,7,False,0,223,Mid (4-7)
9552,treatment,Android,24,5,True,1,348,Mid (4-7)
9553,treatment,iOS,690,3,False,0,184,Low (0-3)
9554,treatment,Android,109,7,True,0,216,Mid (4-7)
9555,treatment,iOS,310,9,False,0,198,High (8+)
9556,control,Android,263,5,False,0,92,Mid (4-7)
9557,treatment,iOS,225,10,True,1,525,High (8+)
9558,treatment,Android,316,10,True,0,69,High (8+)
9559,treatment,iOS,19,7,True,1,439,Mid (4-7)
9560,treatment,iOS,204,10,True,0,197,High (8+)
9561,control,iOS,55,4,True,0,178,Mid (4-7)
9562,treatment,iOS,277,6,True,0,8,Mid (4-7)
9563,treatment,iOS,565,8,False,0,192,High (8+)
9564,control,iOS,417,1,False,0,111,Low (0-3)
9565,control,Android,21,2,True,0,220,Low (0-3)
9566,treatment,iOS,83,2,True,1,489,Low (0-3)
9567,treatment,Android,81,5,True,0,252,Mid (4-7)
9568,control,iOS,23,3,False,1,564,Low (0-3)
9569,treatment,iOS,18,6,True,0,70,Mid (4-7)
9570,control,iOS,87,5,False,0,246,Mid (4-7)
9571,control,Android,870,9,False,0,257,High (8+)
9572,control,Android,151,10,False,0,332,High (8+)
9573,control,iOS,175,4,False,0,199,Mid (4-7)
9574,control,Android,114,5,True,0,196,Mid (4-7)
9575,control,iOS,195,13,True,1,276,High (8+)
9576,treatment,iOS,564,12,True,1,494,High (8+)
9577,treatment,iOS,159,2,True,1,472,Low (0-3)
9578,control,iOS,12,10,False,1,447,High (8+)
9579,control,iOS,122,6,True,0,156,Mid (4-7)
9580,control,Android,886,7,True,0,152,Mid (4-7)
9581,treatment,iOS,88,2,False,0,146,Low (0-3)
9582,control,Android,162,10,True,0,226,High (8+)
9583,control,iOS,20,6,False,0,287,Mid (4-7)
9584,treatment,iOS,27,6,False,0,176,Mid (4-7)
9585,treatment,Android,373,5,True,1,466,Mid (4-7)
9586,control,Android,64,6,True,0,161,Mid (4-7)
9587,control,Android,65,4,False,1,390,Mid (4-7)
9588,control,iOS,88,7,True,0,175,Mid (4-7)
9589,treatment,Android,611,8,True,0,82,High (8+)
9590,treatment,Android,15,3,True,0,154,Low (0-3)
9591,control,iOS,307,8,False,0,225,High (8+)
9592,treatment,iOS,75,2,True,0,179,Low (0-3)
9593,control,iOS,340,6,False,1,336,Mid (4-7)
9594,control,iOS,863,3,True,0,210,Low (0-3)
9595,control,iOS,77,5,False,0,120,Mid (4-7)
9596,control,Android,24,3,False,1,441,Low (0-3)
9597,control,iOS,28,4,False,1,365,Mid (4-7)
9598,control,Android,255,8,True,0,195,High (8+)
9599,control,Android,28,3,False,0,201,Low (0-3)
9600,control,iOS,54,6,True,0,164,Mid (4-7)
9601,treatment,iOS,41,7,True,1,402,Mid (4-7)
9602,control,iOS,79,4,False,0,171,Mid (4-7)
9603,control,Android,13,3,True,0,195,Low (0-3)
9604,treatment,Android,349,5,False,0,178,Mid (4-7)
9605,treatment,iOS,354,2,True,0,169,Low (0-3)
9606,treatment,Android,95,2,True,1,489,Low (0-3)
9607,control,iOS,170,4,False,0,219,Mid (4-7)
9608,control,Android,184,2,False,0,168,Low (0-3)
9609,treatment,iOS,248,9,True,0,124,High (8+)
9610,treatment,iOS,132,5,False,0,148,Mid (4-7)
9611,control,iOS,128,9,False,1,443,High (8+)
9612,treatment,iOS,179,7,True,0,191,Mid (4-7)
9613,control,iOS,218,3,False,0,113,Low (0-3)
9614,treatment,Android,76,6,False,1,454,Mid (4-7)
9615,treatment,iOS,72,7,False,0,132,Mid (4-7)
9616,treatment,Android,56,2,False,1,379,Low (0-3)
9617,treatment,iOS,143,4,False,0,241,Mid (4-7)
9618,treatment,Android,80,2,False,0,135,Low (0-3)
9619,control,Android,139,6,True,0,115,Mid (4-7)
9620,control,Android,93,9,False,0,206,High (8+)
9621,control,iOS,326,8,False,0,173,High (8+)
9622,control,iOS,13,6,True,0,188,Mid (4-7)
9623,treatment,Android,152,6,True,0,247,Mid (4-7)
9624,control,iOS,154,4,False,1,373,Mid (4-7)
9625,control,iOS,87,3,False,0,197,Low (0-3)
9626,treatment,iOS,98,3,True,0,192,Low (0-3)
9627,treatment,Android,289,12,False,1,508,High (8+)
9628,control,Android,59,8,True,0,219,High (8+)
9629,control,Android,369,6,False,0,207,Mid (4-7)
9630,control,iOS,408,6,False,1,383,Mid (4-7)
9631,treatment,iOS,189,5,True,0,237,Mid (4-7)
9632,control,Android,266,7,False,0,68,Mid (4-7)
9633,treatment,iOS,170,4,True,0,150,Mid (4-7)
9634,control,iOS,134,10,False,0,219,High (8+)
9635,control,iOS,612,7,False,0,141,Mid (4-7)
9636,treatment,iOS,59,4,True,0,122,Mid (4-7)
9637,control,iOS,30,7,False,0,201,Mid (4-7)
9638,control,iOS,61,3,False,0,124,Low (0-3)
9639,control,iOS,171,11,False,0,216,High (8+)
9640,control,iOS,36,4,True,0,234,Mid (4-7)
9641,treatment,Android,431,11,False,0,167,High (8+)
9642,control,iOS,95,9,False,0,169,High (8+)
9643,control,iOS,341,8,True,0,144,High (8+)
9644,control,Android,51,7,False,0,177,Mid (4-7)
9645,treatment,Android,67,5,True,0,155,Mid (4-7)
9646,treatment,iOS,10,8,False,0,255,High (8+)
9647,treatment,Android,53,6,False,1,323,Mid (4-7)
9648,treatment,iOS,121,6,True,1,478,Mid (4-7)
9649,control,iOS,525,5,True,0,232,Mid (4-7)
9650,control,iOS,88,4,False,0,208,Mid (4-7)
9651,control,iOS,183,7,False,1,327,Mid (4-7)
9652,control,Android,100,4,False,0,111,Mid (4-7)
9653,control,iOS,8,6,True,0,155,Mid (4-7)
9654,treatment,iOS,126,6,False,0,128,Mid (4-7)
9655,treatment,Android,12,9,False,0,197,High (8+)
9656,treatment,iOS,387,5,False,0,209,Mid (4-7)
9657,control,Android,251,6,True,0,136,Mid (4-7)
9658,treatment,Android,85,11,False,0,231,High (8+)
9659,treatment,iOS,184,7,False,0,278,Mid (4-7)
9660,treatment,Android,21,8,False,0,150,High (8+)
9661,control,iOS,218,2,True,0,204,Low (0-3)
9662,control,iOS,311,6,False,1,315,Mid (4-7)
9663,control,iOS,310,4,False,0,180,Mid (4-7)
9664,control,Android,60,3,False,0,276,Low (0-3)
9665,treatment,Android,55,1,True,0,222,Low (0-3)
9666,control,iOS,132,3,False,0,223,Low (0-3)
9667,control,iOS,618,5,False,1,474,Mid (4-7)
9668,treatment,iOS,455,3,False,0,235,Low (0-3)
9669,treatment,Android,80,6,False,1,418,Mid (4-7)
9670,control,Android,272,2,False,0,220,Low (0-3)
9671,treatment,Android,457,3,False,0,83,Low (0-3)
9672,control,Android,54,6,True,0,220,Mid (4-7)
9673,control,iOS,319,8,False,0,219,High (8+)
9674,control,iOS,56,7,False,0,197,Mid (4-7)
9675,treatment,iOS,75,12,False,0,42,High (8+)
9676,treatment,Android,39,4,True,1,357,Mid (4-7)
9677,control,iOS,127,4,True,0,250,Mid (4-7)
9678,treatment,iOS,333,10,False,0,108,High (8+)
9679,control,Android,135,5,False,0,237,Mid (4-7)
9680,treatment,Android,23,11,False,0,113,High (8+)
9681,control,iOS,52,6,False,0,143,Mid (4-7)
9682,control,Android,148,8,False,0,167,High (8+)
9683,treatment,Android,157,2,True,0,238,Low (0-3)
9684,treatment,iOS,154,3,True,0,214,Low (0-3)
9685,control,iOS,14,4,False,0,177,Mid (4-7)
9686,control,iOS,252,6,False,0,166,Mid (4-7)
9687,control,iOS,432,3,False,0,205,Low (0-3)
9688,control,Android,128,5,False,0,187,Mid (4-7)
9689,treatment,iOS,228,7,True,0,239,Mid (4-7)
9690,treatment,iOS,441,6,True,0,128,Mid (4-7)
9691,control,iOS,185,5,True,1,297,Mid (4-7)
9692,control,iOS,201,6,False,0,233,Mid (4-7)
9693,treatment,iOS,230,4,False,0,65,Mid (4-7)
9694,control,Android,54,7,True,0,190,Mid (4-7)
9695,treatment,iOS,157,5,False,0,107,Mid (4-7)
9696,control,Android,332,6,True,0,173,Mid (4-7)
9697,treatment,Android,63,6,True,0,39,Mid (4-7)
9698,treatment,iOS,409,6,False,0,97,Mid (4-7)
9699,treatment,Android,174,6,True,0,176,Mid (4-7)
9700,treatment,Android,99,8,False,0,149,High (8+)
9701,control,iOS,175,6,False,0,242,Mid (4-7)
9702,treatment,iOS,92,4,False,0,155,Mid (4-7)
9703,treatment,Android,327,4,False,0,207,Mid (4-7)
9704,control,Android,118,4,False,1,506,Mid (4-7)
9705,control,iOS,416,5,True,0,97,Mid (4-7)
9706,control,iOS,128,8,True,0,113,High (8+)
9707,control,iOS,194,6,False,1,562,Mid (4-7)
9708,control,iOS,1096,9,True,1,439,High (8+)
9709,treatment,iOS,28,7,False,0,221,Mid (4-7)
9710,control,iOS,240,5,True,0,93,Mid (4-7)
9711,treatment,iOS,26,9,False,0,105,High (8+)
9712,control,iOS,328,5,False,0,183,Mid (4-7)
9713,control,iOS,163,6,True,0,91,Mid (4-7)
9714,control,iOS,500,5,False,0,138,Mid (4-7)
9715,control,iOS,361,13,False,0,133,High (8+)
9716,control,iOS,14,5,True,0,157,Mid (4-7)
9717,control,Android,26,2,False,0,273,Low (0-3)
9718,control,Android,165,6,True,0,138,Mid (4-7)
9719,treatment,iOS,131,5,True,0,121,Mid (4-7)
9720,treatment,iOS,33,5,True,0,143,Mid (4-7)
9721,control,iOS,24,7,False,0,137,Mid (4-7)
9722,treatment,iOS,149,10,False,0,217,High (8+)
9723,treatment,iOS,9,7,False,0,206,Mid (4-7)
9724,control,iOS,372,4,True,0,139,Mid (4-7)
9725,treatment,Android,296,5,True,1,471,Mid (4-7)
9726,treatment,iOS,276,6,True,0,139,Mid (4-7)
9727,control,iOS,2,5,False,0,189,Mid (4-7)
9728,control,Android,8,2,True,0,245,Low (0-3)
9729,control,Android,143,1,True,0,242,Low (0-3)
9730,control,iOS,934,4,False,0,205,Mid (4-7)
9731,treatment,iOS,75,11,True,0,145,High (8+)
9732,control,iOS,75,7,True,0,137,Mid (4-7)
9733,treatment,iOS,25,10,True,0,94,High (8+)
9734,treatment,iOS,201,6,True,0,173,Mid (4-7)
9735,treatment,iOS,187,2,False,0,139,Low (0-3)
9736,treatment,iOS,19,7,False,0,239,Mid (4-7)
9737,control,Android,113,7,True,0,95,Mid (4-7)
9738,control,Android,197,4,False,0,224,Mid (4-7)
9739,treatment,iOS,122,9,False,0,93,High (8+)
9740,control,iOS,201,8,True,0,118,High (8+)
9741,control,iOS,304,10,True,1,434,High (8+)
